X1,Random_state,Optimal_Nfeat,Optimal_C,CV_AUC,CV_AUC_SD,Test_AUC,CV_AUC_lowCI,CV_AUC_highCI
0,50,45,0.1,0.9032291666666667,0.09001374316365993,0.9764309764309764,0.9411679272394893,1.0
0,51,20,0.30000000000000004,0.9370833333333334,0.038917648096118744,0.9545454545454546,0.9004471809313441,1.0
0,52,25,0.30000000000000004,0.9666666666666668,0.02738612787525829,0.9107744107744107,0.8126971026808518,1.0
0,53,40,0.1,0.9347916666666667,0.04347932139407065,0.968013468013468,0.9293615291086911,1.0
0,54,45,0.08999999999999998,0.9451041666666666,0.035336305889111935,0.904040404040404,0.8190768131150095,0.9890039949657989
0,55,50,0.1,0.9297916666666668,0.05168850344988612,0.8602693602693603,0.7560864672561792,0.9644522532825414
0,56,25,1.5,0.8903125000000001,0.06440465875574872,0.8804713804713804,0.7768559603404783,0.9840868006022829
0,57,45,0.30000000000000004,0.9422916666666665,0.028102614548195393,0.9074074074074073,0.7998948367351438,1.0
0,58,40,0.9000000000000001,0.9635416666666667,0.05722913253851667,0.9158249158249159,0.8413711958303768,0.990278635819455
0,59,20,2.0,0.9403125000000001,0.048702344941263145,0.9595959595959596,0.9134387964569202,1.0
0,60,50,0.1,0.9316666666666666,0.04326918328582391,0.9511784511784512,0.8984853632099452,1.0
0,61,50,0.1,0.9166666666666666,0.08944271909999155,0.9242424242424242,0.8543451373330597,0.9941397111517889
0,62,45,0.1,0.9333333333333332,0.07359800721939874,0.9276094276094277,0.8594056723536692,0.9958131828651864
0,63,50,0.30000000000000004,0.9135416666666668,0.08394049645102443,0.9562289562289562,0.9051324864316143,1.0
0,64,50,0.9000000000000001,0.9384375,0.040825360616220455,0.9057239057239057,0.8058900741037363,1.0
0,65,50,1.0,0.9129166666666666,0.06493051841947838,0.9292929292929293,0.8474962673369443,1.0
0,66,20,4.0,0.9683333333333334,0.023213980461973503,0.8282828282828283,0.7184456067207581,0.9381200498448985
0,67,30,0.08999999999999998,0.9391666666666667,0.053333333333333344,0.9511784511784511,0.9004712290808039,1.0
0,68,20,0.7000000000000001,0.9340624999999999,0.034766707614229654,0.8754208754208754,0.770666132510926,0.9801756183308249
0,69,35,0.1,0.9541666666666666,0.04362084109434134,0.9528619528619529,0.8955052679396548,1.0
0,70,20,0.06999999999999999,0.9138541666666669,0.07213539786401679,0.8114478114478114,0.6963837778752802,0.9265118450203427
0,71,50,8.0,0.923125,0.026812750905326994,0.8619528619528619,0.7511060928822508,0.9727996310234732
0,72,45,0.9000000000000001,0.9586458333333333,0.029528264472836473,0.8922558922558923,0.7954100575521738,0.9891017269596108
0,73,40,4.0,0.9344791666666667,0.05140432388319967,0.9175084175084176,0.8256626971043224,1.0
0,74,30,0.9000000000000001,0.9536458333333334,0.049188289736706865,0.9124579124579124,0.812574777702836,1.0
0,75,20,0.08999999999999998,0.9326041666666667,0.019058799731940693,0.9511784511784511,0.8924133243217968,1.0
0,76,45,0.1,0.9391666666666666,0.027080128015453193,0.9107744107744108,0.8176394658711952,1.0
0,77,20,0.30000000000000004,0.9591666666666667,0.025055493963954838,0.9461279461279462,0.8677258709086904,1.0
0,78,25,0.1,0.934375,0.04530950660610743,0.9444444444444444,0.8844081015026205,1.0
0,79,50,1.0,0.9408333333333335,0.046278144589716054,0.9478114478114478,0.8936329549017722,1.0
0,80,35,0.1,0.93,0.04396968652757638,0.9444444444444444,0.8842802284228346,1.0
0,81,25,0.08999999999999998,0.8886458333333334,0.08208465523470268,0.9814814814814814,0.9545316731821054,1.0
0,82,40,4.0,0.9458333333333334,0.025276251480171832,0.9225589225589226,0.8465102599510623,0.9986075851667828
0,83,45,0.7000000000000001,0.9492708333333335,0.03025427540952774,0.8973063973063973,0.8092704275878492,0.9853423670249458
0,84,50,0.1,0.9566666666666668,0.047842333648024385,0.893939393939394,0.809285887562939,0.9785929003158491
0,85,35,1.5,0.9400000000000001,0.059953685828683156,0.9141414141414141,0.8287429247536858,0.9995399035291425
0,86,30,4.0,0.9434375000000002,0.058396171511685774,0.925925925925926,0.8529604015074834,0.9988914503443687
0,87,25,0.30000000000000004,0.9148958333333332,0.08174767453369342,0.9478114478114479,0.89243059950193,1.0
0,88,40,0.5000000000000001,0.9450000000000001,0.05441609239104837,0.9393939393939393,0.8591198670737401,1.0
0,89,35,0.5000000000000001,0.9239583333333334,0.03102698198521912,0.9562289562289562,0.9046855734334331,1.0
0,90,50,0.30000000000000004,0.9201041666666667,0.047181405971467645,0.9747474747474747,0.9400496961494298,1.0
0,91,35,0.08999999999999998,0.9389583333333332,0.04892773866745848,0.9360269360269361,0.8747382304032002,0.9973156416506718
0,92,25,1.5,0.9483333333333335,0.03135814620371128,0.8973063973063973,0.8100045947300646,0.9846081998827304
0,93,50,0.30000000000000004,0.9199999999999999,0.056911236929879566,0.9528619528619529,0.9032088493962123,1.0
0,94,40,0.08999999999999998,0.9352083333333333,0.04688379547111963,0.9764309764309764,0.941706675324273,1.0
0,95,20,6.0,0.9686458333333334,0.017922721845002577,0.9292929292929293,0.8619835681377671,0.9966022904480915
0,96,50,0.30000000000000004,0.9102083333333335,0.04237112814169575,0.9612794612794613,0.9114236255694663,1.0
0,97,25,0.30000000000000004,0.9441666666666666,0.0673712764380258,0.9377104377104377,0.8493368425306929,1.0
0,98,35,0.9000000000000001,0.9621875,0.027138565476294247,0.9478114478114478,0.8904882701137738,1.0
0,99,50,2.0,0.9475000000000001,0.023511226632776473,0.9208754208754208,0.8453631437588334,0.9963876979920083
0,100,20,0.06999999999999999,0.9349999999999999,0.06132789830991369,0.8872053872053873,0.7995747777675057,0.9748359966432689
0,101,25,0.30000000000000004,0.9691666666666666,0.02808716591058787,0.9057239057239057,0.8094881749731091,1.0
0,102,30,0.5000000000000001,0.9458333333333334,0.030276503540974938,0.9865319865319866,0.9656069605850797,1.0
0,103,40,0.1,0.9189583333333335,0.05024419535296261,0.9646464646464646,0.9205529560487333,1.0
0,104,35,0.30000000000000004,0.9542708333333334,0.031097544785186285,0.9326599326599326,0.8528529403660854,1.0
0,105,35,0.9000000000000001,0.9623958333333335,0.0201567210323946,0.9175084175084175,0.832052062043382,1.0
0,106,50,0.1,0.9783333333333333,0.026666666666666627,0.9006734006734007,0.8094271296143729,0.9919196717324286
0,107,30,0.7000000000000001,0.9447916666666668,0.04696519101064815,0.9562289562289562,0.9076219502626468,1.0
0,108,50,0.7000000000000001,0.9503125000000001,0.049655497206027244,0.9141414141414141,0.8384396082434652,0.9898432200393631
0,109,20,2.0,0.9181250000000001,0.04209983174946585,0.9797979797979798,0.9504002649695854,1.0
0,110,35,0.1,0.8991666666666667,0.057154760664940865,0.9865319865319866,0.9636261893810295,1.0
0,111,25,0.30000000000000004,0.9346875000000001,0.05802335796422369,0.9511784511784511,0.9003033695791033,1.0
0,112,20,0.9000000000000001,0.940625,0.0379715719687476,0.9225589225589225,0.8203101835281632,1.0
0,113,35,0.5000000000000001,0.93875,0.0547024781075877,0.9410774410774411,0.8819415826324105,1.0
0,114,35,0.5000000000000001,0.915,0.02603416558635553,0.9595959595959596,0.9098731743134117,1.0
0,115,20,0.08999999999999998,0.9471875000000001,0.036161890045553056,0.9427609427609427,0.8838050664540245,1.0
0,116,20,0.06999999999999999,0.9654166666666667,0.023848480035423624,0.9208754208754208,0.8286200825019061,1.0
0,117,45,0.08999999999999998,0.9301041666666668,0.038392730250805425,0.8299663299663299,0.7033839538125393,0.9565487061201203
0,118,40,6.0,0.9476041666666667,0.04979515329494092,0.8838383838383839,0.7919066315947803,0.9757701360819875
0,119,20,0.08999999999999998,0.9326041666666667,0.03981783607184656,0.9562289562289562,0.9049951905434147,1.0
0,120,50,0.1,0.9261458333333333,0.07573740498517818,0.9427609427609427,0.8817894809632367,1.0
0,121,50,0.1,0.8970833333333335,0.10655267346351392,0.9242424242424242,0.8507605966171979,0.9977242518676507
0,122,50,0.30000000000000004,0.9372916666666666,0.041585337293062546,0.8047138047138047,0.6775663505065728,0.9318612589210367
0,123,45,1.0,0.9546875,0.04276926547702734,0.8501683501683502,0.7301480128153177,0.970188687521383
0,124,50,0.5000000000000001,0.9357291666666667,0.011578911026325201,0.8855218855218855,0.7714546375859244,0.9995891334578468
0,125,25,0.7000000000000001,0.9560416666666667,0.028324140665595573,0.9326599326599327,0.8608723835663991,1.0
0,126,50,1.5,0.99,0.012247448713915874,0.8047138047138047,0.6652415785646981,0.9441860308629113
0,127,50,0.5000000000000001,0.9383333333333332,0.042360883423796125,0.8787878787878788,0.781862927985712,0.9757128295900458
0,128,35,0.30000000000000004,0.9403125000000001,0.05730075685460983,0.946127946127946,0.886747904322824,1.0
0,129,45,0.5000000000000001,0.9615625000000001,0.04287872513781683,0.8821548821548822,0.7632003160908404,1.0
0,130,20,0.30000000000000004,0.9164583333333333,0.050930576386990875,0.9444444444444444,0.8868541023238399,1.0
0,131,45,0.5000000000000001,0.975,0.03162277660168377,0.8905723905723905,0.7796887950917412,1.0
0,132,20,0.30000000000000004,0.9423958333333333,0.04185841296694263,0.9629629629629629,0.9095456099960673,1.0
0,133,25,2.0,0.9584374999999999,0.028013668538768688,0.9090909090909091,0.8174260092074648,1.0
0,134,30,0.1,0.9277083333333334,0.011554520519885042,0.9713804713804715,0.9344686402375255,1.0
0,135,25,1.5,0.9323958333333333,0.04830503841330749,0.898989898989899,0.815727315121039,0.982252482858759
0,136,50,0.30000000000000004,0.9733333333333334,0.0219848432637882,0.8872053872053872,0.7785280506053759,0.9958827238053988
0,137,35,0.30000000000000004,0.9186458333333334,0.05624266927540177,0.9090909090909091,0.80934512206975,1.0
0,138,25,0.5000000000000001,0.936875,0.0438768003745842,0.9579124579124579,0.9099095258975847,1.0
0,139,30,0.30000000000000004,0.91875,0.05079233319223593,0.9764309764309764,0.9432776232270899,1.0
0,140,40,0.5000000000000001,0.9336458333333335,0.026849147772529218,0.8804713804713804,0.7589590536197598,1.0
0,141,40,0.08999999999999998,0.9157291666666667,0.039748012703642054,0.9781144781144782,0.9449683696977714,1.0
0,142,50,0.5000000000000001,0.9601041666666668,0.021498748348579618,0.8888888888888888,0.8020928920918774,0.9756848856859007
0,143,20,0.30000000000000004,0.9384375,0.055528161648942746,0.9326599326599326,0.8661967594579927,0.9991231058618728
0,144,50,0.5000000000000001,0.9423958333333335,0.03616189004555305,0.9057239057239057,0.82126045587043,0.9901873555773815
0,145,50,0.30000000000000004,0.9619791666666668,0.04180445965710146,0.8872053872053871,0.7843518569253572,0.9900589174854174
0,146,30,0.30000000000000004,0.9189583333333333,0.05673555861284098,0.8804713804713804,0.7677612722546197,0.9931814886881416
0,147,25,0.1,0.9483333333333335,0.04606758320361754,0.9276094276094276,0.8557249254962852,0.9994939297225703
0,148,35,0.1,0.9217708333333334,0.07287528587708365,0.9696969696969697,0.9277070329158128,1.0
0,149,20,8.0,0.9260416666666668,0.015394127668259315,0.867003367003367,0.7564934774860227,0.9775132565207117
0,150,30,0.1,0.9457291666666666,0.029107827555487523,0.9595959595959596,0.9122762242727145,1.0
0,151,40,0.08999999999999998,0.9393750000000001,0.029875319617072262,0.9461279461279462,0.8829274183048247,1.0
0,152,25,0.1,0.9509375,0.020709004013284234,0.9410774410774411,0.882654560661473,0.9995003214934094
0,153,50,0.30000000000000004,0.9354166666666668,0.04812454905993637,0.930976430976431,0.838592322114863,1.0
0,154,50,1.5,0.9367708333333333,0.06368631077834201,0.9562289562289562,0.8989644633515637,1.0
0,155,50,0.30000000000000004,0.9105208333333333,0.06330077288013332,0.9713804713804715,0.9252684242763342,1.0
0,156,50,0.1,0.9416666666666668,0.047726070210921186,0.9208754208754208,0.848103526361499,0.9936473153893427
0,157,35,0.7000000000000001,0.9266666666666667,0.06778233135887585,0.9242424242424243,0.8329108714610066,1.0
0,158,30,0.5000000000000001,0.9590624999999999,0.034641642610848844,0.9242424242424243,0.8430388011559932,1.0
0,159,30,0.5000000000000001,0.9472916666666666,0.039017891195364904,0.9360269360269361,0.8720868826041639,0.9999669894497081
0,160,50,1.5,0.9766666666666668,0.026562295750848702,0.8703703703703702,0.7513900655402149,0.989350675200526
0,161,35,0.1,0.9540625,0.03946308489518333,0.9276094276094276,0.8590465694988061,0.9961722857200495
0,162,35,0.30000000000000004,0.9486458333333335,0.04625234603659461,0.9006734006734006,0.8101107275583249,0.9912360737884766
0,163,40,0.08999999999999998,0.9407291666666666,0.02503556498042112,0.9696969696969697,0.9324005540805679,1.0
0,164,25,0.06999999999999999,0.9550000000000001,0.041028445416970594,0.9528619528619529,0.9032269907566626,1.0
0,165,50,0.30000000000000004,0.9655208333333334,0.021851177504503792,0.8804713804713804,0.7657506832963867,0.9951920776463745
0,166,30,0.1,0.9339583333333333,0.012699792211773447,0.8905723905723906,0.7875648657337774,0.9935799154110038
0,167,35,0.30000000000000004,0.9307291666666668,0.02900625531195333,0.9646464646464645,0.9241709144513894,1.0
0,168,30,0.30000000000000004,0.9295833333333334,0.07546614399112289,0.9410774410774411,0.8832651165694897,0.9988897655853927
0,169,20,0.1,0.945,0.03822448313726573,0.9393939393939394,0.8790115685391147,0.9997763102487642
0,170,40,2.0,0.9082291666666666,0.0494944055480572,0.946127946127946,0.881818984913891,1.0
0,171,30,0.08999999999999998,0.9260416666666668,0.06607156263392665,0.9696969696969697,0.9323683714741687,1.0
0,172,30,0.1,0.9089583333333333,0.10123285177143722,0.9478114478114478,0.8814395774636935,1.0
0,173,20,4.0,0.9385416666666668,0.05637332160595905,0.8383838383838383,0.7146623256949765,0.9621053510727005
0,174,25,0.1,0.9553125,0.05298429077985707,0.8855218855218855,0.7917092861015389,0.9793344849422323
0,175,30,0.7000000000000001,0.9232291666666667,0.04072317197998103,0.9461279461279462,0.8907861406814703,1.0
0,176,50,0.9000000000000001,0.9427083333333334,0.040920400372756176,0.9292929292929293,0.839282428819176,1.0
0,177,35,0.08999999999999998,0.9366666666666668,0.06293735862833072,0.9528619528619529,0.9028426023964798,1.0
0,178,35,0.5000000000000001,0.9345833333333333,0.03583333333333333,0.9393939393939394,0.8775438603284386,1.0
0,179,30,0.08999999999999998,0.915625,0.06101713101890137,0.962962962962963,0.9208055871127043,1.0
0,180,50,0.7000000000000001,0.9603125,0.01882046942678223,0.8821548821548821,0.7670939794392064,0.9972157848705583
0,181,45,0.1,0.9505208333333334,0.03263925827214151,0.9427609427609427,0.8672192522443087,1.0
0,182,30,0.30000000000000004,0.9484375,0.0458830223079421,0.9208754208754208,0.8403897094579234,1.0
0,183,30,0.1,0.9635416666666667,0.0216706727065764,0.9141414141414141,0.8326005925270351,0.9956822357557932
0,184,50,0.9000000000000001,0.9419791666666667,0.05526490811938842,0.9562289562289561,0.907727058200578,1.0
0,185,50,0.5000000000000001,0.9602083333333333,0.03062145671112186,0.9612794612794613,0.9180226933489584,1.0
0,186,30,0.9000000000000001,0.9461458333333335,0.02092583630347904,0.9377104377104377,0.8729919836475899,1.0
0,187,40,0.08999999999999998,0.9127083333333333,0.020501524333570918,0.9629629629629629,0.9190928799620219,1.0
0,188,50,0.30000000000000004,0.9307291666666666,0.07212817728414694,0.9696969696969696,0.9330321232637788,1.0
0,189,35,0.30000000000000004,0.9169791666666667,0.06614673555815132,0.9696969696969697,0.9327109318673857,1.0
0,190,30,0.9000000000000001,0.9066666666666666,0.020000000000000018,0.9545454545454546,0.8934032164001114,1.0
0,191,50,0.1,0.9455208333333334,0.03731958917393264,0.9377104377104377,0.8618807829288777,1.0
0,192,25,0.30000000000000004,0.8905208333333332,0.06302591232977119,0.9528619528619529,0.902692783120594,1.0
0,193,45,0.5000000000000001,0.9368750000000002,0.046675966335292245,0.9528619528619529,0.9025828013297553,1.0
0,194,50,0.30000000000000004,0.9485416666666666,0.03834465412544492,0.9276094276094277,0.8615831133811115,0.9936357418377441
0,195,20,0.30000000000000004,0.9355208333333334,0.049529470043376995,0.9494949494949495,0.8960015937936225,1.0
0,196,30,4.0,0.9421875,0.0363868346536369,0.9292929292929293,0.8552973190371502,1.0
0,197,35,1.0,0.9590624999999999,0.029907989688747444,0.8872053872053871,0.7723136774562064,1.0
0,198,50,0.1,0.9113541666666667,0.056242669275401794,0.9545454545454546,0.903315595331519,1.0
0,199,40,0.1,0.9328125,0.03638683465363691,0.9074074074074074,0.8115573908900813,1.0
0,200,45,1.5,0.9486458333333335,0.04773016240049658,0.9259259259259259,0.8527533336559917,0.9990985181958604
0,201,20,1.5,0.9471875000000001,0.015878499176909373,0.9511784511784511,0.8995582450515482,1.0
0,202,45,0.1,0.9247916666666667,0.048162413307013124,0.973063973063973,0.9389642962908518,1.0
0,203,45,0.08999999999999998,0.9272916666666667,0.04099669702142681,0.9663299663299663,0.9167325173970893,1.0
0,204,40,0.30000000000000004,0.9375,0.03818813079129866,0.9309764309764309,0.8506482754342726,1.0
0,205,40,1.5,0.9223958333333334,0.03641068314687631,0.9814814814814815,0.955424234761054,1.0
0,206,20,1.0,0.9517708333333333,0.04935741599687821,0.8821548821548821,0.7865921886086324,0.9777175757011323
0,207,25,0.1,0.9169791666666667,0.04194128253350813,0.9478114478114479,0.8927502597022408,1.0
0,208,35,0.30000000000000004,0.93625,0.022653795365113673,0.9393939393939393,0.8655242045602214,1.0
0,209,40,0.30000000000000004,0.9486458333333333,0.03249532551853505,0.9023569023569022,0.793619363484334,1.0
0,210,30,4.0,0.9214583333333334,0.0565332375195729,0.9208754208754208,0.815839635944875,1.0
0,211,45,0.5000000000000001,0.9323958333333333,0.053229472438782545,0.9579124579124578,0.9105973751935562,1.0
0,212,25,0.1,0.9583333333333334,0.04346134936801766,0.9259259259259259,0.8495597562071322,1.0
0,213,30,0.06999999999999999,0.9168750000000001,0.07359918666519201,0.9579124579124579,0.9106481606279253,1.0
0,214,50,2.0,0.931875,0.0568089512704155,0.9528619528619529,0.9000925775424816,1.0
0,215,35,0.08999999999999998,0.8988541666666666,0.07321990517536123,0.9494949494949494,0.8950063090963966,1.0
0,216,20,2.0,0.9334374999999999,0.034334572186387004,0.8821548821548821,0.7723377056440068,0.9919720586657579
0,217,30,2.0,0.9611458333333334,0.0346917227159448,0.8249158249158248,0.7107370427247718,0.9390946071068779
0,218,45,0.5000000000000001,0.9783333333333335,0.0163299316185545,0.8451178451178452,0.7303092564544568,0.9599264337812335
0,219,25,0.08999999999999998,0.9110416666666665,0.11402439431981211,0.9461279461279462,0.891978274122647,1.0
0,220,20,0.9000000000000001,0.9451041666666666,0.04683053446559555,0.9612794612794613,0.9148184800445733,1.0
0,221,50,0.1,0.9323958333333333,0.022361650269552502,0.9915824915824917,0.976576072943589,1.0
0,222,20,0.08999999999999998,0.9307291666666668,0.05790954692449251,0.9545454545454546,0.9038860122780928,1.0
0,223,45,0.1,0.9486458333333333,0.039796029429245,0.9276094276094276,0.8610009709914669,0.9942178842273887
0,224,20,0.7000000000000001,0.9505208333333334,0.012192395740332942,0.9478114478114478,0.8941887987801073,1.0
0,225,25,0.30000000000000004,0.961875,0.024682005366033124,0.867003367003367,0.7592955152334198,0.9747112187733147
0,226,20,0.06999999999999999,0.9216666666666666,0.06114645442614714,0.8585858585858586,0.7458727317756056,0.9712989853961119
0,227,20,0.08999999999999998,0.9078125,0.07354638795043271,0.9696969696969697,0.9311918439996125,1.0
0,228,50,1.0,0.9289583333333333,0.0600072333602838,0.9023569023569024,0.7980968136340506,1.0
0,229,45,1.5,0.9288541666666668,0.0371797669363922,0.8552188552188551,0.7261828797671919,0.9842548306705188
0,230,40,0.5000000000000001,0.9738541666666667,0.015702585155176058,0.9090909090909091,0.8073651387690833,1.0
0,231,30,1.5,0.9285416666666666,0.05588461575226028,0.936026936026936,0.8674693323343997,1.0
0,232,35,6.0,0.9287500000000002,0.05627931334967683,0.8114478114478114,0.6925780713247588,0.930317551570864
0,233,20,0.30000000000000004,0.9552083333333334,0.03765016231335823,0.8922558922558923,0.786236380802349,0.9982754037094356
0,234,40,4.0,0.9123958333333333,0.053813350909519796,0.8720538720538721,0.7535767351373217,0.9905310089704227
0,235,45,0.30000000000000004,0.9660416666666667,0.02785440818893045,0.8922558922558922,0.8023893654162386,0.982122419095546
0,236,50,2.0,0.9653125000000001,0.008561967745014361,0.8148148148148149,0.662484764110792,0.9671448655188373
0,237,40,0.08999999999999998,0.9364583333333334,0.04290857528901807,0.9730639730639731,0.9384071712232728,1.0
0,238,25,0.30000000000000004,0.9688541666666666,0.019049688317660223,0.9158249158249159,0.8313927490828193,1.0
0,239,50,0.5000000000000001,0.9341666666666667,0.04317277948996205,0.9461279461279462,0.8894229292796737,1.0
0,240,45,0.30000000000000004,0.940625,0.034523039810795624,0.9326599326599327,0.86694809128336,0.9983717740365055
0,241,50,1.5,0.9116666666666667,0.030092450142112977,0.9528619528619529,0.8837826239367564,1.0
0,242,45,0.1,0.9083333333333334,0.0397911212877111,0.9511784511784511,0.8944141711018306,1.0
0,243,20,2.0,0.9120833333333334,0.06588605483880654,0.9107744107744108,0.826138401093881,0.9954104204549408
0,244,50,0.9000000000000001,0.9323958333333333,0.05651980048816717,0.8922558922558923,0.8067447524177789,0.9777670320940057
0,245,50,0.1,0.9240625,0.05267208898774886,0.968013468013468,0.9280554656297539,1.0
0,246,20,2.0,0.9458333333333334,0.036893239368631085,0.8552188552188552,0.7317240183703635,0.9787136920673472
0,247,50,0.08999999999999998,0.9211458333333333,0.029733334501121055,0.968013468013468,0.9288998295807562,1.0
0,248,50,0.5000000000000001,0.9415625000000001,0.052291666666666674,0.9427609427609427,0.8751060708097692,1.0
0,249,20,0.1,0.9128124999999999,0.06916196018123773,0.9444444444444444,0.887673113342385,1.0
0,250,20,6.0,0.9354166666666666,0.05543389456520864,0.9427609427609427,0.8835358052363959,1.0
0,251,50,0.30000000000000004,0.9416666666666668,0.05451809077932043,0.9276094276094276,0.8534846456369983,1.0
0,252,35,1.5,0.9566666666666667,0.04515405728048024,0.9124579124579124,0.8349639806914101,0.9899518442244152
0,253,45,4.0,0.9603125,0.027764667044845155,0.8872053872053871,0.7733857983524219,1.0
0,254,25,4.0,0.9416666666666668,0.04082482904638628,0.9343434343434343,0.866029142597233,1.0
0,255,20,0.08999999999999998,0.9735416666666667,0.029133910177355542,0.9090909090909091,0.813087755103738,1.0
0,256,20,0.9000000000000001,0.9184375000000001,0.05270833333333336,0.8922558922558923,0.8018524728937182,0.9826593116180664
0,257,50,0.5000000000000001,0.9521875,0.039330883574842025,0.9562289562289563,0.9065250921797684,1.0
0,258,45,0.08999999999999998,0.9058333333333334,0.06300352723811933,0.9292929292929293,0.8630463149119333,0.9955395436739253
0,259,35,1.0,0.9538541666666667,0.026784408036932408,0.9074074074074073,0.806000067855619,1.0
0,260,40,0.5000000000000001,0.9622916666666667,0.030336652748778968,0.936026936026936,0.873256321738316,0.998797550315556
0,261,35,0.30000000000000004,0.9382291666666667,0.03873487608086542,0.9494949494949494,0.8716271845485565,1.0
0,262,25,0.30000000000000004,0.928125,0.07802354523546796,0.8131313131313131,0.696096267851346,0.9301663584112803
0,263,45,0.7000000000000001,0.9058333333333334,0.04755114205895701,0.9713804713804713,0.9347822794193188,1.0
0,264,35,0.30000000000000004,0.9638541666666667,0.034339628265961826,0.904040404040404,0.8240412989004129,0.9840395091803955
0,265,50,0.7000000000000001,0.9189583333333335,0.05187625500489927,0.9612794612794612,0.9180643536130269,1.0
0,266,45,2.0,0.9583333333333334,0.04594682917363407,0.9343434343434344,0.8488226991472098,1.0
0,267,40,0.7000000000000001,0.9530208333333334,0.034886348213401,0.8872053872053872,0.7682674786051623,1.0
0,268,45,0.1,0.9160416666666669,0.017225022173828677,0.9410774410774412,0.8808969274656632,1.0
0,269,30,0.08999999999999998,0.9278124999999999,0.044433646691818283,0.9528619528619529,0.9032451387501251,1.0
0,270,30,0.5000000000000001,0.920625,0.06132365186270122,0.968013468013468,0.9271109777794915,1.0
0,271,35,0.08999999999999998,0.9454166666666668,0.06503738241281785,0.9158249158249159,0.8424433853866444,0.9892064462631873
0,272,40,0.08999999999999998,0.9414583333333335,0.036801362444585914,0.8585858585858586,0.7592375400089362,0.9579341771627814
0,273,30,0.9000000000000001,0.9685416666666666,0.026157243526199168,0.9175084175084175,0.8439487359658415,0.9910680990509937
0,274,45,0.5000000000000001,0.9326041666666667,0.02742492909947289,0.9528619528619529,0.9024075671205741,1.0
0,275,25,1.5,0.9623958333333335,0.023936584331195734,0.8855218855218854,0.7714556903151581,0.999588080728613
0,276,35,0.08999999999999998,0.921875,0.058844486667071115,0.9545454545454546,0.9045169022493622,1.0
0,277,50,0.1,0.9672916666666668,0.025984103046114773,0.968013468013468,0.9219105362354627,1.0
0,278,30,0.06999999999999999,0.9046875,0.08194282601979938,0.9427609427609427,0.8865184006884979,0.999003484833388
0,279,45,0.5000000000000001,0.9398958333333335,0.04308472354301208,0.9444444444444444,0.8695191205579416,1.0
0,280,40,0.08999999999999998,0.9070833333333332,0.1028381954550178,0.9646464646464648,0.9109962037307516,1.0
0,281,45,2.0,0.9378125,0.053346759377783305,0.8653198653198653,0.7561414908220747,0.9744982398176563
0,282,20,0.1,0.9395833333333334,0.024930458836085998,0.9612794612794613,0.9170576886263039,1.0
0,283,45,0.30000000000000004,0.9570833333333335,0.03321855237999125,0.898989898989899,0.7985369350389785,0.9994428629408195
0,284,50,0.30000000000000004,0.9547916666666667,0.032726242443098255,0.9242424242424242,0.8541495624789305,0.9943352860059181
0,285,20,0.5000000000000001,0.9242708333333335,0.05518631636455628,0.9259259259259259,0.8439215543189575,1.0
0,286,45,0.30000000000000004,0.940625,0.02682569767136648,0.9629629629629629,0.9095399903308461,1.0
0,287,30,2.0,0.95625,0.03759247856213321,0.835016835016835,0.6979073202543272,0.9721263497793428
0,288,35,1.5,0.9585416666666667,0.029524589563428124,0.8888888888888888,0.7915460869169818,0.9862316908607963
0,289,50,1.5,0.9466666666666667,0.03965125751123442,0.9090909090909091,0.8139383190196937,1.0
0,290,20,8.0,0.9358333333333334,0.03704351795148812,0.9494949494949495,0.8968193358587836,1.0
0,291,35,0.1,0.9320833333333333,0.05122797629767892,0.9461279461279462,0.8879604915184792,1.0
0,292,25,0.1,0.9408333333333335,0.06489307444643931,0.8602693602693603,0.7625502176134823,0.9579885029252383
0,293,50,1.5,0.9351041666666667,0.03794241341969576,0.9074074074074074,0.8287675275403775,0.9860472872744374
0,294,50,1.0,0.9628125000000001,0.028572064105034885,0.9225589225589226,0.8497804279185102,0.995337417199335
0,295,50,0.1,0.9706250000000001,0.016462288554282,0.8922558922558922,0.7960114274158125,0.9885003570959721
0,296,45,4.0,0.9355208333333334,0.027036016358841678,0.9326599326599326,0.8688928921202765,0.996426973199589
0,297,25,4.0,0.9016666666666667,0.08553751613570895,0.9797979797979798,0.9488326805328446,1.0
0,298,20,0.1,0.9276041666666668,0.028584214029192197,0.9023569023569024,0.8198226910320643,0.9848911136817406
0,299,40,1.0,0.9188541666666665,0.05321316214058321,0.9545454545454546,0.8995741189573782,1.0
0,300,40,0.30000000000000004,0.9256250000000001,0.06509741631671039,0.9377104377104377,0.8774521555774043,0.9979687198434711
0,301,50,0.9000000000000001,0.9388541666666667,0.043265672337059295,0.9057239057239057,0.8211375685377202,0.9903102429100912
0,302,50,0.7000000000000001,0.9566666666666667,0.038514066694304475,0.936026936026936,0.8688547870744776,1.0
0,303,30,0.5000000000000001,0.9638541666666667,0.02441058655811266,0.9141414141414141,0.8245219821376122,1.0
0,304,30,0.1,0.9355208333333334,0.042267028948237105,0.962962962962963,0.918100909638628,1.0
0,305,45,0.9000000000000001,0.9507291666666667,0.02820513275786675,0.9124579124579124,0.8245816760618051,1.0
0,306,35,0.7000000000000001,0.9552083333333334,0.04049391243686443,0.9175084175084175,0.8204297571577477,1.0
0,307,35,0.1,0.9603125,0.03405533181456317,0.9040404040404041,0.8136352136508798,0.9944455944299286
